emp_no,last_name,gender,salary,to_date
70040,Montemayor,M,40000,9999-01-01
70049,Domenig,M,69502,9999-01-01
70162,Wrigley,M,46920,9999-01-01
70059,Tiemann,M,53435,9999-01-01
70068,Beidas,M,40000,9999-01-01
70077,Panienski,M,64626,9999-01-01
70164,Bergere,F,52833,9999-01-01
70087,Lemarechal,F,99976,9999-01-01
70171,Himler,F,57201,9999-01-01
70090,Anandan,M,49598,9999-01-01
70091,Haldar,M,54441,9999-01-01
70105,Hardjono,M,40000,9999-01-01
70172,Beerel,M,40000,9999-01-01
70180,Cichocki,M,92488,9999-01-01
70117,Bail,F,40848,9999-01-01
70190,Luiz,M,45201,9999-01-01
70197,Fritzsche,M,40000,9999-01-01
70217,Iivonen,M,42181,9999-01-01
70311,Kugler,M,40000,9999-01-01
70218,Luga,M,47206,9999-01-01
70219,Suessmith,F,40000,9999-01-01
70239,McFarlin,F,40000,9999-01-01
70350,Swen,M,40000,9999-01-01
70354,Gammage,M,53220,9999-01-01
70250,Arlazarov,M,57701,9999-01-01
70374,Macedo,F,41652,9999-01-01
70380,Denos,F,73598,9999-01-01
70270,Cusworth,M,50362,9999-01-01
70386,Mamelak,F,69504,9999-01-01
70400,Lorcy,M,44349,9999-01-01
70287,McConalogue,F,73983,9999-01-01
70421,Birke,F,40000,9999-01-01
70422,Krichel,F,40000,9999-01-01
70425,Businaro,F,72233,9999-01-01
70426,Hanratty,M,51517,9999-01-01
70296,Vadhan,F,55852,9999-01-01
70310,Ranai,M,56415,9999-01-01
70465,Ligten,F,45067,9999-01-01
70502,Weedon,F,69595,9999-01-01
70478,Peac,M,73943,9999-01-01
70485,Mondadori,F,47724,9999-01-01
70514,Highland,F,40000,9999-01-01
70516,Mamelak,F,47946,9999-01-01
70519,Aingworth,M,40000,9999-01-01
70528,Gimarc,M,40000,9999-01-01
70530,Stille,M,40000,9999-01-01
70535,Speel,F,66634,9999-01-01
70540,Ullian,M,40000,9999-01-01
70550,Ressouche,M,52105,9999-01-01
70720,Denny,F,45176,9999-01-01
70722,Sudbeck,F,54960,9999-01-01
70563,Klerer,F,51917,9999-01-01
70735,Spataro,F,58619,9999-01-01
70738,Kemmerer,F,40000,9999-01-01
70739,Kakkar,F,86752,9999-01-01
70743,Genin,M,42520,9999-01-01
70564,Chiola,M,43784,9999-01-01
70751,Heusch,F,43677,9999-01-01
70752,Chiola,M,49152,9999-01-01
70565,Bergere,M,71073,9999-01-01
70763,Lorch,M,48966,9999-01-01
70571,Sooriamurthi,M,70241,9999-01-01
70767,Gewali,M,47511,9999-01-01
70573,Chachaty,F,40000,9999-01-01
70785,Swan,M,66286,9999-01-01
70579,Polajnar,F,40000,9999-01-01
70787,Masaki,M,51605,9999-01-01
70791,Avouris,M,51105,9999-01-01
70797,Tiemann,M,59670,9999-01-01
70584,Flasterstein,M,48182,9999-01-01
70602,Maquelin,F,40000,9999-01-01
70809,Welham,M,41873,9999-01-01
70810,Brodal,F,40000,9999-01-01
70824,Mawatari,M,57491,9999-01-01
70830,Maksimenko,M,40000,9999-01-01
70614,Furedi,M,41854,9999-01-01
70629,DiGiano,M,67352,9999-01-01
70659,Domenig,M,72170,9999-01-01
70661,Bernardinello,F,42872,9999-01-01
70666,Veeraraghavan,M,73226,9999-01-01
70877,Weiland,M,50487,9999-01-01
70675,Avouris,M,74785,9999-01-01
70887,Bratten,M,60059,9999-01-01
70898,Radhakrishnan,F,55809,9999-01-01
70679,Hagimont,M,40000,9999-01-01
70914,Antonisse,M,72054,9999-01-01
70919,Casley,F,51782,9999-01-01
71057,Orsini,F,101420,9999-01-01
70956,Genther,M,50155,9999-01-01
71060,Tokunaga,M,60131,9999-01-01
70964,Seghrouchni,F,40000,9999-01-01
71076,Rosca,F,57052,9999-01-01
70970,Vesna,M,48253,9999-01-01
70982,Kamber,M,40000,9999-01-01
71099,Azevdeo,F,40000,9999-01-01
71100,Karnin,M,45296,9999-01-01
71041,Borovoy,M,47442,9999-01-01
71246,Paludetto,M,74992,9999-01-01
71255,Halloran,M,40000,9999-01-01
71262,Vecchio,F,40000,9999-01-01
71263,Farrar,M,40491,9999-01-01
71268,Dalphin,F,73530,9999-01-01
71270,Crooks,M,47347,9999-01-01
71300,Beilner,F,51618,9999-01-01
71302,Heiserman,F,64704,9999-01-01
71307,Bade,F,51158,9999-01-01
71102,Juneja,M,40000,9999-01-01
71320,Caine,F,40000,9999-01-01
71323,Brizzi,M,40000,9999-01-01
71113,Atrawala,F,40000,9999-01-01
71114,Kakkar,F,44737,9999-01-01
71341,Tetzlaff,F,40000,9999-01-01
71118,Tasistro,M,72570,9999-01-01
71351,Guerreiro,M,62773,9999-01-01
71120,Marchegay,M,40000,9999-01-01
71362,Mellouli,M,57793,9999-01-01
71121,Atrawala,F,40000,9999-01-01
71365,Bratsberg,M,42694,9999-01-01
71127,Belinskaya,F,43847,9999-01-01
71375,Khamsi,M,80332,9999-01-01
71128,Dolinsky,M,48269,9999-01-01
71383,Ohori,F,40000,9999-01-01
71130,Jervis,F,50797,9999-01-01
71391,Morris,F,40000,9999-01-01
71167,Gimbel,M,49432,9999-01-01
71398,Krohn,F,60539,9999-01-01
71399,Rodier,M,59780,9999-01-01
71405,Miake,F,40000,9999-01-01
71416,Demir,F,40000,9999-01-01
71420,Schnelling,M,48164,9999-01-01
71194,Lampe,F,57280,9999-01-01
71424,Kroha,F,40000,9999-01-01
71214,Toyoshima,F,44791,9999-01-01
71451,Chelton,M,77024,9999-01-01
71458,Welham,F,40000,9999-01-01
71220,Peek,F,57703,9999-01-01
71463,Lagarias,M,40000,9999-01-01
71471,Peak,M,50095,9999-01-01
71472,Irland,M,41419,9999-01-01
71609,Manderick,M,40000,9999-01-01
71478,Schahn,M,63822,9999-01-01
71490,Vieri,M,63239,9999-01-01
71501,Yurek,F,40000,9999-01-01
71503,Plumb,F,69799,9999-01-01
71509,Feinberg,F,49888,9999-01-01
71627,Ranta,M,44908,9999-01-01
71522,Flasterstein,M,40000,9999-01-01
71528,Deverell,M,48609,9999-01-01
71535,Falco,M,40000,9999-01-01
71644,Azuma,M,40000,9999-01-01
71541,Chartres,F,70697,9999-01-01
71545,Nittel,F,47637,9999-01-01
71674,Huxford,M,40000,9999-01-01
71586,Cannard,F,58628,9999-01-01
71588,Colorni,M,66211,9999-01-01
71590,Beerel,F,40000,9999-01-01
71592,Rusterholz,F,40000,9999-01-01
71598,Osgood,F,67264,9999-01-01
71678,Schapire,F,40000,9999-01-01
71603,Hanratty,M,40000,9999-01-01
71683,Hedayat,M,40000,9999-01-01
71690,Steinauer,F,40000,9999-01-01
71699,Tramer,M,57349,9999-01-01
71706,Murtha,M,40000,9999-01-01
71791,Lalonde,F,47195,9999-01-01
71715,Niizuma,F,70566,9999-01-01
71796,Rijckaert,M,59330,9999-01-01
71810,Ertl,M,75775,9999-01-01
71722,Lally,F,40000,9999-01-01
71812,Cooman,F,60363,9999-01-01
71823,Linnainmaa,M,44612,9999-01-01
71725,Yurek,F,40000,9999-01-01
71826,Brickell,F,74771,9999-01-01
71729,Rosch,M,44787,9999-01-01
71837,Babb,M,46476,9999-01-01
71839,Hasenauer,M,40000,9999-01-01
71842,Cummings,M,68393,9999-01-01
71732,Highland,M,50205,9999-01-01
71847,Kadhim,F,82438,9999-01-01
71750,Eppinger,M,40000,9999-01-01
71855,Luef,M,42783,9999-01-01
71864,Bellone,F,62512,9999-01-01
71869,Puoti,F,40000,9999-01-01
71871,Molenkamp,F,78892,9999-01-01
71754,Hebden,M,44476,9999-01-01
71889,Hennebert,F,54736,9999-01-01
71758,Frijda,F,47473,9999-01-01
71894,Munawer,F,40000,9999-01-01
71896,Zobel,M,76759,9999-01-01
71901,Halloran,F,55901,9999-01-01
71773,Ebeling,F,57105,9999-01-01
71913,Feinberg,M,59759,9999-01-01
71914,Uludag,M,40000,9999-01-01
71915,Jakobus,F,54007,9999-01-01
71779,Cooman,F,69098,9999-01-01
71923,Kavanagh,F,48573,9999-01-01
71930,Etalle,F,70507,9999-01-01
71780,Honglei,M,48508,9999-01-01
71788,Verspoor,M,40000,9999-01-01
71948,Bonifati,M,40000,9999-01-01
71979,Kropp,M,61631,9999-01-01
71960,Karnin,F,77327,9999-01-01
71962,Thorelli,M,70489,9999-01-01
71980,Compeau,M,45916,9999-01-01
71984,Thiria,M,40000,9999-01-01
71985,Emmart,M,55891,9999-01-01
71990,Thiran,M,50900,9999-01-01
71993,Caine,F,40000,9999-01-01
71998,Lovengreen,F,54808,9999-01-01
72003,Besselaar,M,40000,9999-01-01
72004,Undy,M,56988,9999-01-01
72008,Wrigley,F,40000,9999-01-01
72013,Beilner,M,40000,9999-01-01
72207,Marsiglia,F,62275,9999-01-01
72211,Murrill,M,59170,9999-01-01
72015,Trystram,F,45661,9999-01-01
72216,Rebaine,F,78666,9999-01-01
72024,Wolniewicz,M,55427,9999-01-01
72026,Pesch,F,40000,9999-01-01
72248,Rindone,F,40810,9999-01-01
72028,Szemeredi,F,53297,9999-01-01
72031,Makrucki,F,65794,9999-01-01
72262,Braunmuhl,M,40000,9999-01-01
72264,Bale,M,40000,9999-01-01
72071,Rullman,M,71314,9999-01-01
72281,Uhrik,M,53176,9999-01-01
72284,Mondadori,F,40000,9999-01-01
72298,Glinert,M,47705,9999-01-01
72307,Asser,M,69455,9999-01-01
72074,Chinal,M,56546,9999-01-01
72077,Juneja,F,56420,9999-01-01
72078,Limongiello,F,70428,9999-01-01
72338,Gubsky,F,56018,9999-01-01
72085,Ishibashi,M,40000,9999-01-01
72343,Bodoff,M,44312,9999-01-01
72087,Chartres,M,40000,9999-01-01
72092,Zaumen,M,40798,9999-01-01
72097,Perng,M,40000,9999-01-01
72116,Quadeer,M,40000,9999-01-01
72357,Krogh,F,59424,9999-01-01
72137,Bodoff,F,40000,9999-01-01
72383,Sidou,F,47128,9999-01-01
72387,Zeilberger,F,40000,9999-01-01
72389,Piancastelli,M,72799,9999-01-01
72140,Cronau,F,49434,9999-01-01
72145,Neimat,M,54268,9999-01-01
72397,Einsfeld,F,49929,9999-01-01
72398,Gulla,M,40000,9999-01-01
72400,Merel,M,40000,9999-01-01
72160,Scharstein,M,51261,9999-01-01
72434,Lueh,F,40000,9999-01-01
72448,Assaf,M,53671,9999-01-01
72451,Stamatiou,M,44339,9999-01-01
72478,Motley,M,40000,9999-01-01
72485,Christianini,M,44347,9999-01-01
72486,Brickell,M,40000,9999-01-01
72497,McAlpine,F,40000,9999-01-01
72510,Tomescu,M,69792,9999-01-01
72513,Talmon,M,48057,9999-01-01
72522,Katzenelson,M,40000,9999-01-01
72551,Impagliazzo,F,42410,9999-01-01
72723,Danlos,F,79591,9999-01-01
72566,Schaaf,F,40000,9999-01-01
72569,Halevi,M,51848,9999-01-01
72571,Cools,F,53380,9999-01-01
72574,Carrere,M,56518,9999-01-01
72586,Usery,M,40000,9999-01-01
72587,Angel,M,77778,9999-01-01
72598,Vural,M,45158,9999-01-01
72725,Felder,F,61650,9999-01-01
72739,Sinicrope,F,40000,9999-01-01
72617,Worfolk,F,40000,9999-01-01
72625,Nyanchama,M,48362,9999-01-01
72627,Conry,M,51665,9999-01-01
72740,Greenaway,M,54802,9999-01-01
72634,Thiran,F,43347,9999-01-01
72741,Range,M,46867,9999-01-01
72639,Angel,F,42552,9999-01-01
72745,Vernadat,M,40536,9999-01-01
72646,Tchuente,M,50608,9999-01-01
72752,Gente,M,69936,9999-01-01
72661,Baja,M,52915,9999-01-01
72761,Schlegelmilch,F,89178,9999-01-01
72683,Frolund,F,40000,9999-01-01
72768,Kolvik,M,40000,9999-01-01
72686,Marakhovsky,M,40711,9999-01-01
72794,Awdeh,F,66449,9999-01-01
72797,Luders,F,71156,9999-01-01
72799,Usdin,M,54368,9999-01-01
72826,Kuhnemann,M,55916,9999-01-01
72907,Weisert,M,40000,9999-01-01
72836,Baez,M,47344,9999-01-01
72916,Kitsuregawa,M,53222,9999-01-01
72917,Swan,F,44500,9999-01-01
72920,Radivojevic,M,83480,9999-01-01
72922,DasSarma,M,73729,9999-01-01
72923,Decaestecker,M,40000,9999-01-01
72928,Rosay,M,48666,9999-01-01
72861,Pramanik,F,40000,9999-01-01
72943,Angot,M,65449,9999-01-01
72959,Wynblatt,F,40000,9999-01-01
72963,Butner,M,46569,9999-01-01
72967,Brobst,M,83228,9999-01-01
72863,Kavvadias,M,50670,9999-01-01
72969,Setia,M,78665,9999-01-01
72864,McConalogue,M,40000,9999-01-01
72977,Servi,M,63794,9999-01-01
72866,Zumaque,F,79179,9999-01-01
72981,Imataki,M,85699,9999-01-01
72986,Worfolk,M,40000,9999-01-01
72885,Coullard,M,54456,9999-01-01
72996,Castellani,M,40000,9999-01-01
73004,Ballarin,M,61260,9999-01-01
73005,Compeau,M,50521,9999-01-01
72891,Heusch,M,40000,9999-01-01
73011,Kaiserswerth,M,40000,9999-01-01
73017,Iisaka,F,59529,9999-01-01
72897,Leslie,F,46015,9999-01-01
72898,Gurbaxani,F,74007,9999-01-01
73035,Cummings,F,78429,9999-01-01
73036,Koyama,M,90889,9999-01-01
73090,Takkinen,M,48393,9999-01-01
73063,Highland,M,40000,9999-01-01
73072,Zwicker,M,45592,9999-01-01
73099,Strandh,F,40000,9999-01-01
73082,Sadowski,M,60366,9999-01-01
73104,Bressoud,M,40000,9999-01-01
73109,Pusterhofer,F,40000,9999-01-01
73110,Osgood,M,56048,9999-01-01
73111,Massonet,M,43571,9999-01-01
73119,Kavraki,M,49013,9999-01-01
73137,Lortz,M,68030,9999-01-01
73142,VanScheik,F,58376,9999-01-01
73283,Leaver,M,55758,9999-01-01
73143,Cincotta,M,40000,9999-01-01
73161,Denos,M,52403,9999-01-01
73305,Lambe,M,40000,9999-01-01
73318,Highland,F,40000,9999-01-01
73194,Castellani,F,46686,9999-01-01
73322,Tomescu,M,81800,9999-01-01
73336,Molenkamp,M,98099,9999-01-01
73339,Kamble,M,58140,9999-01-01
73350,Daescu,M,88266,9999-01-01
73352,Fortenbacher,M,40000,9999-01-01
73355,Rotem,F,49429,9999-01-01
73207,Domenig,M,40000,9999-01-01
73364,Gaughan,F,40000,9999-01-01
73375,Kragelund,M,55932,9999-01-01
73208,Menhardt,M,45903,9999-01-01
73212,Maraist,M,40000,9999-01-01
73387,Axelband,M,66306,9999-01-01
73389,Sherertz,F,61335,9999-01-01
73390,Beutelspacher,F,64348,9999-01-01
73220,Serre,M,40000,9999-01-01
73395,Tsukune,M,69171,9999-01-01
73400,Heemskerk,F,61259,9999-01-01
73406,Tomescu,F,54965,9999-01-01
73409,Biros,M,40000,9999-01-01
73222,Gurbaxani,F,40000,9999-01-01
73415,Pillow,M,70580,9999-01-01
73225,Swick,M,44581,9999-01-01
73425,Aumann,M,51354,9999-01-01
73430,Beausoleil,M,41410,9999-01-01
73237,Bonifati,M,71930,9999-01-01
73446,Gronowski,F,51562,9999-01-01
73644,Backhouse,M,92720,9999-01-01
73456,Azadmanesh,F,44012,9999-01-01
73462,Pelc,F,83835,9999-01-01
73465,Adachi,M,57800,9999-01-01
73655,Garrabrants,F,41368,9999-01-01
73466,Guerreiro,M,46274,9999-01-01
73673,Yurov,F,48827,9999-01-01
73497,Huhdanpaa,M,68016,9999-01-01
73499,Ferriere,F,67659,9999-01-01
73500,Thambidurai,M,49123,9999-01-01
73674,Jahnichen,F,80999,9999-01-01
73515,Chelton,F,55181,9999-01-01
73687,Bakhtari,F,61054,9999-01-01
73523,Parascandalo,M,68413,9999-01-01
73532,dAstous,M,58237,9999-01-01
73689,Goldhammer,F,50994,9999-01-01
73539,Serot,F,49459,9999-01-01
73542,Acton,M,84958,9999-01-01
73726,Mawatari,M,40000,9999-01-01
73548,Pena,F,60839,9999-01-01
73553,Botman,M,40000,9999-01-01
73559,Murrill,M,40000,9999-01-01
73572,Schapire,M,54670,9999-01-01
73578,Rohrbach,F,50566,9999-01-01
73733,Kusakari,F,61413,9999-01-01
73595,Vandervoorde,F,45910,9999-01-01
73734,Rodite,M,66545,9999-01-01
73601,Vasanthakumar,M,63363,9999-01-01
73739,Krohm,M,60709,9999-01-01
73612,Lienhardt,F,58388,9999-01-01
73615,Vecchi,M,40000,9999-01-01
73744,Baalen,F,48738,9999-01-01
73621,Imataki,M,51256,9999-01-01
73628,Riefers,M,58265,9999-01-01
73756,Strooper,F,40000,9999-01-01
73635,Desikan,F,52881,9999-01-01
73636,Koblitz,M,40000,9999-01-01
73758,Sevcikova,M,44201,9999-01-01
73761,Birge,F,69853,9999-01-01
73835,Krupka,M,83289,9999-01-01
73841,Beznosov,M,71616,9999-01-01
73842,Esteva,M,76465,9999-01-01
73855,Blokdijk,M,70976,9999-01-01
73868,Goodrum,M,79654,9999-01-01
73880,Gente,F,40000,9999-01-01
73883,Comellas,M,82880,9999-01-01
73885,Farrow,M,40000,9999-01-01
73891,Rebaine,F,80024,9999-01-01
73901,Ernst,F,54929,9999-01-01
73911,Syrotiuk,M,40000,9999-01-01
73914,Smailagic,M,40000,9999-01-01
73921,Rijsenbrij,M,40000,9999-01-01
73937,Moehrke,M,56500,9999-01-01
73762,Tchuente,F,45234,9999-01-01
73765,Gimbel,M,69223,9999-01-01
73952,Matzov,M,54749,9999-01-01
73777,DeMori,M,44146,9999-01-01
73965,Verhaegen,M,40000,9999-01-01
73969,Prampolini,M,40140,9999-01-01
73972,Biron,F,75625,9999-01-01
73782,Prochazka,F,40000,9999-01-01
73984,Peltason,F,40251,9999-01-01
73790,Pepe,M,61447,9999-01-01
73996,Yamaashi,M,40000,9999-01-01
73808,Skafidas,F,40000,9999-01-01
73811,Trogemann,F,44473,9999-01-01
73812,Koblitz,F,70712,9999-01-01
73817,Veccia,F,57197,9999-01-01
73823,Michaels,F,74949,9999-01-01
74202,Schneeberger,M,48172,9999-01-01
74014,Benaini,M,44130,9999-01-01
74015,Lubachevsky,M,68789,9999-01-01
74021,Baba,F,52086,9999-01-01
74024,Cools,F,84359,9999-01-01
74025,Figueira,M,40000,9999-01-01
74027,Openshaw,F,48363,9999-01-01
74042,Kaiserswerth,M,83655,9999-01-01
74233,Spell,M,40000,9999-01-01
74046,Birta,F,55534,9999-01-01
74048,Mandell,M,40000,9999-01-01
74050,Staylopatis,M,40000,9999-01-01
74056,Ishibashi,M,49164,9999-01-01
74069,Schusler,M,75624,9999-01-01
74246,Erdi,M,99729,9999-01-01
74084,Vasanthakumar,M,59734,9999-01-01
74101,Porenta,F,51287,9999-01-01
74258,Hemaspaandra,M,40000,9999-01-01
74106,Uchoa,M,67742,9999-01-01
74116,Couchot,M,40000,9999-01-01
74122,Cappello,M,40000,9999-01-01
74271,Coombs,F,79587,9999-01-01
74126,Bala,M,64060,9999-01-01
74273,Gladwell,M,40000,9999-01-01
74151,Bahl,M,76340,9999-01-01
74286,Bugaenko,F,40000,9999-01-01
74156,Lovengreen,M,40000,9999-01-01
74164,Ambroszkiewicz,F,48103,9999-01-01
74166,Beidas,M,43899,9999-01-01
74169,Baek,M,40706,9999-01-01
74301,Sethi,F,45021,9999-01-01
74176,Conte,M,45366,9999-01-01
74177,Azumi,F,40000,9999-01-01
74182,Stasinski,F,40000,9999-01-01
74184,Crelier,M,61716,9999-01-01
74186,Landherr,F,52913,9999-01-01
74188,Cronau,M,41541,9999-01-01
74315,Henseler,F,40000,9999-01-01
74316,Desikan,M,73441,9999-01-01
74323,Yetto,F,48439,9999-01-01
74327,Rahier,F,40000,9999-01-01
74332,Impagliazzo,M,42665,9999-01-01
74388,Miyakawa,F,54421,9999-01-01
74342,Fiutem,M,87368,9999-01-01
74406,Tzvieli,F,40514,9999-01-01
74408,Rodite,M,58467,9999-01-01
74353,Rajala,F,51591,9999-01-01
74413,Nitta,M,51003,9999-01-01
74420,Marsiglia,F,73505,9999-01-01
74425,Pero,M,50240,9999-01-01
74354,Lorys,F,40000,9999-01-01
74358,Lanteri,M,71479,9999-01-01
74447,Hebert,F,40000,9999-01-01
74571,Viele,M,95687,9999-01-01
74450,Radivojevic,M,40000,9999-01-01
74458,Guenter,F,52323,9999-01-01
74481,Restivo,M,40000,9999-01-01
74493,Chelton,M,54053,9999-01-01
74494,Czap,F,46311,9999-01-01
74573,DeMori,M,56150,9999-01-01
74502,Delaune,F,40000,9999-01-01
74506,Picaronny,M,74502,9999-01-01
74576,Mundy,F,44608,9999-01-01
74514,Benzmuller,F,56611,9999-01-01
74585,Maliniak,M,40000,9999-01-01
74537,Samarati,M,40000,9999-01-01
74605,Berstel,M,66119,9999-01-01
74542,Naumovich,M,74942,9999-01-01
74609,Conta,F,41187,9999-01-01
74618,Zyda,M,50834,9999-01-01
74634,Strandh,F,40000,9999-01-01
74639,Cooley,M,43157,9999-01-01
74766,Nitta,M,42819,9999-01-01
74642,Range,M,40000,9999-01-01
74772,Esteva,F,64329,9999-01-01
74656,Radivojevic,F,48554,9999-01-01
74779,Thibadeau,F,64227,9999-01-01
74783,Schaaf,M,65655,9999-01-01
74672,Genther,M,40000,9999-01-01
74802,Demizu,M,49280,9999-01-01
74811,Pardalos,F,53056,9999-01-01
74817,Ranai,F,43296,9999-01-01
74681,Passafiume,M,61850,9999-01-01
74683,Clouatre,M,61336,9999-01-01
74837,Gunderson,F,40000,9999-01-01
74684,Bernatsky,M,64613,9999-01-01
74851,Ratzlaff,M,42705,9999-01-01
74690,Streit,M,60074,9999-01-01
74868,Parfitt,F,43508,9999-01-01
74695,Yamaashi,F,51493,9999-01-01
74878,Leaver,F,50609,9999-01-01
74699,Rotem,F,40000,9999-01-01
74883,Hofman,M,40337,9999-01-01
74888,Jansen,M,40000,9999-01-01
74706,Tibblin,F,52180,9999-01-01
74897,Danlos,M,50069,9999-01-01
74903,Farris,M,50356,9999-01-01
74907,Murtha,M,40000,9999-01-01
74723,Chiodo,F,73177,9999-01-01
74914,Melter,M,71780,9999-01-01
74921,Rehfuss,M,67629,9999-01-01
74922,Milicic,M,40000,9999-01-01
74923,Pepe,F,50867,9999-01-01
74733,Sabnani,M,70874,9999-01-01
74935,Vendrig,M,40000,9999-01-01
74742,Gurbaxani,M,40000,9999-01-01
75126,Schaar,M,40000,9999-01-01
74938,Felcyn,M,42244,9999-01-01
74939,Valiente,F,40000,9999-01-01
74950,Trelles,F,40000,9999-01-01
74958,Rissland,F,41636,9999-01-01
75129,Potthoff,F,40000,9999-01-01
74965,Babu,M,67482,9999-01-01
75133,Spataro,M,56805,9999-01-01
75134,Cullers,M,72006,9999-01-01
74984,Thorensen,M,68929,9999-01-01
75142,Speckmann,F,81072,9999-01-01
75007,Bharadwaj,M,40000,9999-01-01
75151,Gecsei,M,40000,9999-01-01
75020,Cannard,F,40000,9999-01-01
75166,Snyers,M,71375,9999-01-01
75042,Negoita,M,64290,9999-01-01
75172,Kohling,F,48451,9999-01-01
75051,Mansanne,M,67846,9999-01-01
75052,Kroha,M,49369,9999-01-01
75061,Benner,M,75234,9999-01-01
75064,Kalorkoti,M,40000,9999-01-01
75065,Sinitsyn,M,50867,9999-01-01
75066,Mungall,M,43279,9999-01-01
75068,Rando,F,51094,9999-01-01
75074,Gyimothy,M,67491,9999-01-01
75076,Ratnakar,M,56337,9999-01-01
75081,Gien,F,89182,9999-01-01
75086,Passino,M,41895,9999-01-01
75096,Himler,F,68790,9999-01-01
75114,Ladret,M,67056,9999-01-01
75308,Gire,F,40000,9999-01-01
75309,Weisert,F,58381,9999-01-01
75314,Ranst,M,85932,9999-01-01
75186,Miyakawa,M,59874,9999-01-01
75335,Versino,F,47284,9999-01-01
75347,Simmen,M,40000,9999-01-01
75192,Speer,F,48460,9999-01-01
75196,Kenevan,M,42682,9999-01-01
75370,Alameldin,F,71492,9999-01-01
75379,Desikan,F,40000,9999-01-01
75201,Basagni,F,62433,9999-01-01
75388,Cangellaris,M,40000,9999-01-01
75218,Fujisawa,F,51557,9999-01-01
75390,Gewali,F,40000,9999-01-01
75406,Luca,F,71315,9999-01-01
75221,Pelc,F,40000,9999-01-01
75416,Pell,M,40000,9999-01-01
75417,Sanella,M,44184,9999-01-01
75418,Kroll,M,40000,9999-01-01
75226,Couchot,F,46501,9999-01-01
75228,Bierman,M,40560,9999-01-01
75435,Veccia,F,44486,9999-01-01
75236,Lorin,M,40000,9999-01-01
75456,Edelhoff,F,40000,9999-01-01
75249,Junet,M,40000,9999-01-01
75471,Simmen,M,64883,9999-01-01
75253,Schaar,F,40000,9999-01-01
75477,Tsukuda,M,40000,9999-01-01
75272,Imataki,F,40000,9999-01-01
75277,Demri,F,87230,9999-01-01
75285,Ranft,M,62245,9999-01-01
75290,Kobara,F,40000,9999-01-01
75505,Isaac,F,57647,9999-01-01
75292,Cairo,M,44885,9999-01-01
75506,Nastansky,F,71540,9999-01-01
75511,Luby,F,40000,9999-01-01
75688,Crooks,M,58658,9999-01-01
75514,Ozeri,M,40000,9999-01-01
75530,Beutelspacher,M,76080,9999-01-01
75533,Coorg,M,69617,9999-01-01
75538,Krohm,M,76716,9999-01-01
75546,Samarati,M,40000,9999-01-01
75549,Schiettecatte,F,72720,9999-01-01
75551,Schrift,M,53699,9999-01-01
75695,Speek,F,40000,9999-01-01
75561,Jervis,F,52299,9999-01-01
75568,Meszaros,F,40000,9999-01-01
75699,Uhrig,M,54831,9999-01-01
75574,Melton,F,79671,9999-01-01
75704,Zweizig,M,40000,9999-01-01
75589,Ghazalie,M,41806,9999-01-01
75712,Sooriamurthi,F,52333,9999-01-01
75717,Schach,M,59233,9999-01-01
75722,Furudate,F,45530,9999-01-01
75725,Rijsenbrij,M,55633,9999-01-01
75737,Jording,M,71231,9999-01-01
75640,Pocchiola,M,87570,9999-01-01
75643,Oberman,M,40000,9999-01-01
75646,Cools,F,40000,9999-01-01
75740,Range,F,40000,9999-01-01
75659,Riefers,F,41129,9999-01-01
75741,Birsak,M,71341,9999-01-01
75668,Bratsberg,M,82285,9999-01-01
75748,Varman,M,64885,9999-01-01
75755,Mullainathan,M,40119,9999-01-01
75785,Irland,M,53290,9999-01-01
75805,Benveniste,M,54047,9999-01-01
75868,Sadowski,M,56136,9999-01-01
75874,Cusworth,M,40000,9999-01-01
75885,Strehl,M,49260,9999-01-01
75891,Moffat,M,45509,9999-01-01
75832,Sherertz,F,52362,9999-01-01
75900,Deverell,M,61099,9999-01-01
75911,Lipner,M,71590,9999-01-01
75914,Mersereau,M,67441,9999-01-01
75915,Maierhofer,M,40000,9999-01-01
75916,Besselaar,M,42232,9999-01-01
75918,Rodiger,M,40000,9999-01-01
75840,Baar,F,80223,9999-01-01
75923,Krichel,M,40000,9999-01-01
75927,Debuse,F,51255,9999-01-01
75851,Leonhardt,M,40000,9999-01-01
75938,McFarlan,M,40000,9999-01-01
75944,Rohrbach,F,40000,9999-01-01
75854,Grabner,F,52809,9999-01-01
75952,Toyoshima,F,47326,9999-01-01
75956,Gaughan,M,40000,9999-01-01
76050,Pramanik,M,46334,9999-01-01
75965,Babu,F,40000,9999-01-01
75971,Kisuki,M,54962,9999-01-01
75983,Kermarrec,F,40000,9999-01-01
76077,McAlpine,M,40000,9999-01-01
75990,Montemayor,F,45551,9999-01-01
75994,Michaeli,M,64613,9999-01-01
75996,Langford,F,40000,9999-01-01
76006,Vakili,M,40000,9999-01-01
76012,Hofting,F,76180,9999-01-01
76018,Honglei,F,40000,9999-01-01
76022,Hanabata,F,40000,9999-01-01
76078,Poehlman,F,87522,9999-01-01
76030,Jakobus,M,40000,9999-01-01
76085,Bratsberg,M,71936,9999-01-01
76092,Sevcikova,M,40000,9999-01-01
76104,Garrabrants,M,45296,9999-01-01
76121,Vakili,M,40000,9999-01-01
76136,Rando,F,40000,9999-01-01
76234,Lovengreen,F,40000,9999-01-01
76239,Baca,M,58939,9999-01-01
76247,Azuma,M,82475,9999-01-01
76250,Linnainmaa,F,40000,9999-01-01
